PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2051,1,3,Lady. Ruth Johnson,male,27.0,0.0,1.0,A/S 4880,8.85,A58,Q
682,1,1,Dr. Harry Robinson,male,10.0,2.0,1.0,C.A 2125,48.94,,C
5845,0,2,Lady. Ruth Clark,female,44.0,0.0,1.0,A/5 2297,4.77,,S
11471,1,2,Mr. Richard Clark,female,39.0,0.0,1.0,STON/O2 9403,19.89,,S
9017,0,3,Miss. Catherine Johnson,male,,0.0,0.0,CA 1808,4.27,,S
9488,0,3,Col. Harry Davis,male,35.0,2.0,0.0,W./C 5442,112.89,,S
14743,0,3,Rev. Richard Davis,male,43.0,0.0,1.0,SC/Paris 2063,18.31,B105,S
5857,1,3,Capt. William Brown,female,43.0,1.0,0.0,PC 7065,12.47,C39,C
14850,0,3,Ms. Marie Miller,male,,1.0,0.0,CA 8556,3.33,,S
3148,0,1,Countess. Mildred White,female,5.0,0.0,0.0,CA 4669,94.63,D90,S
14585,0,3,Col. Henry Miller,male,38.0,0.0,0.0,LINE 9245,4.7,,S
7766,1,3,Major. John Brown,female,36.0,0.0,0.0,W./C 8672,11.28,A98,S
1251,0,3,Mrs. Marie Robinson,male,20.0,0.0,0.0,A/5 8845,12.14,,S
6257,1,3,Ms. Gladys Brown,male,0.5,0.0,0.0,CA 6053,11.14,,S
13783,1,3,Ms. Alice Anderson,female,33.0,0.0,0.0,F.C.C 1662,,,S
9476,1,3,Rev. Albert Rodriguez,female,30.0,0.0,0.0,A/S 9498,8.48,G70,S
13636,1,2,Mme. Dorothy Smith,female,60.0,0.0,0.0,SC/Paris 4121,28.23,C104,S
8736,1,3,Dr. Arthur Taylor,female,14.0,0.0,,A/S 1934,39.43,,S
8533,1,1,Dr. Fred Martin,female,51.0,0.0,0.0,W./C 3039,0.63,,Q
3607,0,1,Lady. Edith Miller,male,,1.0,0.0,STON/O2 7181,53.54,B1,S
7007,1,3,Mme. Evelyn Lewis,female,12.0,0.0,0.0,A/5 2696,4.93,D139,S
2020,0,3,Rev. Samuel Miller,female,27.0,0.0,1.0,A/5 8357,24.22,,S
11938,0,1,Major. Robert Harris,male,29.0,1.0,0.0,SC/Paris 3138,138.65,F138,S
1206,1,2,Major. Arthur White,female,10.0,1.0,0.0,C.A 4062,13.46,G110,S
2275,0,1,Dr. Walter Anderson,female,32.0,1.0,0.0,SC/Paris 3473,6.26,D2,S
4451,0,2,Ms. Rose Brown,male,26.0,1.0,0.0,SC/AH 6615,53.88,,S
9250,0,3,Dr. Thomas Clark,male,17.0,0.0,1.0,A/5 4598,5.43,F103,S
2866,0,2,Mr. Edward Taylor,male,34.0,,1.0,CA 6432,43.93,,S
5624,0,3,Ms. Grace Clark,male,16.0,0.0,0.0,A/S 2050,4.08,,S
9470,1,1,Ms. Dorothy Martinez,female,45.0,0.0,,CA 6148,6.95,,S
5580,1,3,Miss. Rose Thomas,female,38.0,1.0,1.0,LINE 9316,55.46,,S
10909,0,3,Miss. Marie Smith,female,17.0,2.0,1.0,SC/AH 7020,29.61,F42,S
1070,1,1,Col. Joseph Davis,female,45.0,0.0,0.0,LINE 6785,3.07,,C
13605,1,3,Mrs. Elizabeth Taylor,male,0.5,0.0,0.0,SOTON/OQ 4772,30.51,C38,S
323,0,3,Mme. Frances Martinez,male,22.0,0.0,0.0,PC 9282,4.82,,S
2278,1,3,Dr. John Garcia,male,15.0,0.0,1.0,PC 5032,23.85,D89,S
2933,0,3,Lady. Marie Robinson,male,28.0,,0.0,LINE 1589,22.19,B45,S
5964,0,3,Lady. Edith Jackson,male,42.0,0.0,0.0,PC 5276,13.61,D89,S
10647,0,2,Mrs. Mildred Taylor,male,35.0,0.0,1.0,A/S 6727,65.05,,S
327,0,2,Major. Edward Wilson,male,16.0,0.0,1.0,SOTON/OQ 3027,1.02,,S
1573,0,2,Rev. David Thompson,male,31.0,0.0,2.0,C.A 2582,10.33,A24,S
12417,1,1,Miss. Ethel Miller,male,43.0,0.0,2.0,SC/Paris 4303,18.11,,S
7198,0,3,Ms. Grace Brown,male,5.0,0.0,1.0,SC/Paris 7506,17.1,F79,Q
10473,1,2,Mrs. Ethel Taylor,male,42.0,0.0,,A/4 2592,5.8,,S
14769,0,3,Mr. Samuel Brown,male,16.0,0.0,1.0,A/5 2490,7.46,,Q
564,0,3,Capt. Charles Johnson,male,51.0,0.0,0.0,SC/AH 4557,4.05,C83,S
665,1,3,Rev. Thomas White,female,50.0,0.0,0.0,A/4 5303,58.04,,S
3892,0,2,Col. Harry Thompson,male,54.0,0.0,1.0,PC 6853,4.63,,C
8350,1,1,Major. Fred Harris,male,53.0,1.0,0.0,SC/AH 1985,4.86,,S
5301,1,3,Lady. Frances Johnson,female,0.5,0.0,0.0,SC/Paris 8805,2.44,,S
6756,1,1,Col. James Robinson,male,4.0,0.0,0.0,SC/Paris 3684,9.76,,S
6399,0,1,Dr. John Lewis,male,61.0,2.0,0.0,SOTON/OQ 7189,29.54,,S
12003,1,3,Major. Richard Thompson,male,12.0,1.0,3.0,C.A 6584,18.27,A126,S
6029,1,1,Ms. Ruth Taylor,female,25.0,1.0,0.0,C.A 8264,9.12,,S
6710,0,3,Mr. Joseph Miller,male,43.0,0.0,0.0,A/S 8864,,,C
9937,1,2,Mme. Edith Wilson,female,35.0,0.0,1.0,SOTON/OQ 9137,21.88,,C
12243,0,3,Capt. Thomas Anderson,male,11.0,0.0,0.0,PC 9385,6.94,,S
11074,0,3,Rev. Arthur Rodriguez,male,28.0,0.0,1.0,W./C 5102,7.04,,S
10692,0,3,Dr. Albert Rodriguez,male,39.0,2.0,0.0,CA 7427,10.38,B3,S
1954,0,2,Rev. Fred Anderson,male,9.0,0.0,,SC/Paris 2034,98.52,,C
1819,0,1,Mr. George White,male,32.0,0.0,0.0,A/4 7236,4.0,E97,S
10493,0,3,Lady. Florence Miller,male,32.0,0.0,,A/5 3304,5.9,,S
3762,1,1,Ms. Gladys Robinson,male,15.0,1.0,0.0,W./C 3159,12.39,,S
8982,1,3,Rev. Albert Rodriguez,male,44.0,0.0,0.0,A/4 6055,5.12,,S
8152,0,1,Major. Harry Johnson,male,33.0,1.0,0.0,SOTON/OQ 1075,16.12,,S
11506,0,3,Mr. Robert Johnson,male,13.0,0.0,0.0,SC/Paris 2086,3.3,D112,Q
11049,1,2,Mme. Mildred Miller,female,22.0,3.0,0.0,SC/AH 5811,40.05,G30,S
15000,0,1,Rev. John Martinez,male,54.0,1.0,1.0,LINE 1069,6.19,A102,S
944,1,2,Capt. Frank Martin,female,40.0,0.0,0.0,CA 7212,13.92,D105,S
13544,0,2,Ms. Elizabeth White,female,19.0,0.0,2.0,LINE 1176,59.25,F83,S
11435,0,3,Dr. Louis Thompson,male,,0.0,1.0,CA 1351,21.63,B49,S
10488,0,3,Mr. Joseph Anderson,male,18.0,0.0,0.0,SC/Paris 9898,48.4,,S
4616,0,3,Major. Charles Clark,male,37.0,1.0,1.0,A/5 6226,5.65,G109,S
12643,1,3,Dr. Henry Rodriguez,female,12.0,2.0,0.0,A/S 8911,2.29,,Q
10691,1,3,Col. Albert Davis,female,13.0,0.0,1.0,PP 3467,36.86,,C
11526,1,1,Dr. Walter Johnson,female,,0.0,1.0,SC/Paris 4897,83.67,G41,S
10211,1,1,Lady. Helen Johnson,female,25.0,0.0,0.0,LINE 9431,16.49,,S
10696,0,3,Capt. David Martin,male,32.0,0.0,2.0,SC/Paris 9635,7.23,,S
163,1,3,Mrs. Evelyn Smith,male,16.0,1.0,0.0,SC/Paris 9464,6.71,,S
9092,1,3,Miss. Helen Miller,male,13.0,0.0,0.0,PC 7409,44.68,G100,S
5409,1,1,Col. Harry Brown,female,31.0,0.0,0.0,CA 2282,2.58,B108,S
14912,1,2,Col. Albert Smith,female,19.0,2.0,1.0,SC/Paris 7752,13.48,,S
12348,0,3,Mr. Frank Clark,male,38.0,0.0,0.0,CA 3348,1.59,,S
10798,1,1,Mme. Ethel Thompson,female,45.0,0.0,0.0,SC/Paris 1264,,,S
14182,1,3,Major. Arthur Harris,female,35.0,0.0,,C.A 6098,3.63,,C
10723,0,3,Mrs. Anna Robinson,male,12.0,1.0,0.0,LINE 9707,5.39,,Q
14351,1,2,Mr. Harry Brown,female,33.0,2.0,0.0,SOTON/OQ 4385,24.82,,S
11597,1,3,Rev. William White,male,32.0,0.0,0.0,STON/O2 5495,81.04,,S
4238,0,1,Mr. Walter Martin,female,39.0,1.0,0.0,SOTON/OQ 6515,1.01,,S
11512,0,3,Capt. William Garcia,male,28.0,1.0,0.0,STON/O2 9227,,,S
8632,0,2,Capt. Louis Brown,female,34.0,0.0,1.0,PP 4017,2.51,,S
3914,0,3,Countess. Marie Robinson,male,21.0,1.0,0.0,F.C.C 5026,4.24,G47,C
2908,1,3,Miss. Gladys Johnson,female,14.0,2.0,0.0,SC/AH 2642,3.81,C135,S
1751,1,3,Col. David White,female,26.0,0.0,0.0,PP 1144,6.7,G68,S
12412,1,3,Dr. Frank Martin,female,20.0,0.0,1.0,SC/Paris 9871,22.45,,S
4431,0,2,Capt. Frank Wilson,male,45.0,1.0,0.0,SC/AH 3103,36.35,,C
7136,1,3,Dr. Richard Thompson,female,,0.0,0.0,C.A 7063,15.28,,S
1208,0,2,Capt. Louis Harris,male,58.0,1.0,0.0,LINE 9002,66.26,,S
13678,0,3,Dr. Walter Harris,male,15.0,0.0,0.0,A/5 8889,,C85,C
5065,1,3,Rev. Charles Lewis,female,14.0,0.0,0.0,A/S 5099,3.2,,Q
6077,1,3,Capt. Frank Thomas,female,37.0,1.0,0.0,STON/O2 4178,95.41,,S
14761,0,3,Major. John Thompson,male,37.0,1.0,1.0,A/5 1360,7.14,B66,S
11143,1,3,Mrs. Margaret Wilson,male,6.0,0.0,0.0,F.C.C 4423,21.26,,S
12174,1,3,Col. Edward Rodriguez,female,,0.0,1.0,CA 5468,14.16,,S
5079,1,3,Lady. Lillian Lewis,female,18.0,,0.0,PC 9492,8.87,E106,S
160,0,3,Capt. Charles Rodriguez,male,25.0,0.0,0.0,PC 4374,14.3,F83,S
3567,0,3,Miss. Margaret White,male,22.0,0.0,,A/5 8699,8.49,A149,S
1078,1,2,Countess. Margaret Johnson,male,43.0,0.0,0.0,SC/AH 1052,6.5,,S
10548,0,2,Col. Samuel Rodriguez,male,40.0,0.0,1.0,SC/Paris 6648,14.53,F7,Q
5517,1,3,Major. William Harris,female,11.0,1.0,0.0,STON/O2 2078,12.76,G125,C
6019,1,3,Capt. Albert Garcia,female,53.0,1.0,0.0,PP 1288,7.87,B44,C
2097,1,3,Mme. Gladys Thomas,female,9.0,0.0,0.0,F.C.C 3381,2.71,B138,C
10831,1,3,Rev. William Smith,female,34.0,1.0,0.0,F.C.C 4802,6.24,,C
9929,0,2,Col. Louis Garcia,male,40.0,0.0,0.0,A/5 8282,99.25,,S
440,1,3,Ms. Dorothy Johnson,female,32.0,2.0,0.0,PP 1706,4.36,A114,S
3161,1,2,Capt. Richard Garcia,male,31.0,0.0,1.0,PC 8602,80.0,,S
10951,0,1,Dr. Frank Lewis,male,47.0,1.0,0.0,A/5 3582,5.55,,S
11771,0,3,Miss. Ruth Brown,male,30.0,1.0,0.0,W./C 4013,9.5,A66,S
3703,1,1,Capt. Richard Brown,male,28.0,0.0,1.0,F.C.C 8757,9.55,,S
9808,0,3,Dr. Arthur Lewis,male,21.0,1.0,0.0,SC/AH 8713,1.95,B48,S
3224,0,1,Col. John Martinez,male,52.0,0.0,0.0,CA 8742,3.22,,S
7321,0,2,Major. Harry Taylor,male,23.0,0.0,0.0,SOTON/OQ 4883,7.18,,S
13149,1,1,Miss. Grace Brown,male,18.0,1.0,0.0,A/S 4015,27.01,,S
7614,1,3,Rev. Thomas Martin,female,0.5,1.0,0.0,W./C 9203,11.57,,C
5776,0,2,Mrs. Evelyn Harris,male,53.0,0.0,1.0,W./C 9921,1.2,,S
10526,1,3,Major. Thomas White,female,19.0,0.0,1.0,A/5 1756,6.69,,S
9848,0,2,Miss. Dorothy Davis,male,22.0,0.0,0.0,SC/Paris 5814,37.83,,S
2493,1,3,Mrs. Mildred Rodriguez,female,29.0,1.0,0.0,F.C.C 1146,0.4,B138,S
1278,1,3,Major. Joseph Miller,female,0.5,1.0,0.0,A/4 8990,12.03,F11,S
2664,0,3,Dr. Frank Lewis,male,44.0,0.0,,SC/AH 2821,24.28,,S
14754,0,3,Dr. Arthur Johnson,male,30.0,0.0,0.0,SC/Paris 9211,17.88,A117,S
8219,1,3,Mrs. Margaret Wilson,female,0.5,,0.0,SC/Paris 4837,1.74,,S
499,0,3,Lady. Elizabeth Harris,female,29.0,1.0,,SOTON/OQ 2101,2.76,,C
1044,0,2,Dr. Walter Davis,female,19.0,1.0,0.0,C.A 4172,33.03,C128,S
2395,1,3,Capt. George Harris,female,50.0,2.0,0.0,A/S 7583,36.4,,S
10724,0,3,Col. Harry Taylor,male,26.0,0.0,0.0,C.A 3067,18.75,A4,S
7805,0,3,Capt. James Rodriguez,female,,1.0,0.0,F.C.C 8580,46.44,,S
12991,0,1,Mr. Fred Johnson,male,42.0,0.0,0.0,W./C 2037,2.58,A87,C
1721,1,3,Lady. Frances Garcia,female,32.0,0.0,1.0,SC/Paris 6985,8.29,,S
11238,0,1,Col. Richard Smith,male,24.0,0.0,1.0,W./C 5017,20.41,,S
1138,1,3,Ms. Margaret Miller,female,45.0,1.0,0.0,A/S 4604,35.55,,S
5939,0,3,Countess. Evelyn Miller,male,,0.0,0.0,LINE 4758,11.79,,C
8226,0,3,Col. Frank Jackson,male,39.0,1.0,1.0,SC/Paris 8714,3.58,,C
9116,0,3,Rev. Arthur Clark,female,25.0,1.0,0.0,A/4 8648,6.34,,S
8502,1,1,Lady. Frances Miller,male,36.0,,1.0,A/S 8600,28.32,,S
4654,1,3,Capt. Samuel Wilson,male,33.0,0.0,1.0,STON/O2 3310,12.48,,S
13007,0,2,Mrs. Alice Wilson,male,14.0,0.0,3.0,PC 4466,15.88,,S
1652,0,3,Dr. Frank Harris,male,29.0,1.0,0.0,SC/Paris 7262,16.87,A42,S
4561,1,1,Lady. Elizabeth Martin,male,24.0,1.0,0.0,F.C.C 2594,6.03,A99,S
2187,0,3,Major. Arthur Brown,male,27.0,0.0,0.0,CA 1769,,A15,C
7869,0,3,Lady. Florence White,male,32.0,0.0,0.0,SC/Paris 7965,13.21,,S
13930,0,1,Col. Robert Jackson,male,43.0,0.0,0.0,A/S 2725,6.07,,C
9419,1,3,Mrs. Anna Martinez,female,42.0,0.0,0.0,SC/Paris 1059,1.75,,S
11556,1,3,Capt. Thomas Miller,female,6.0,0.0,0.0,F.C.C 8141,25.0,,S
2514,0,2,Miss. Mary Wilson,male,24.0,0.0,1.0,W./C 5846,7.63,,C
7715,0,2,Mr. Henry Davis,male,23.0,0.0,0.0,SC/AH 1004,5.9,,S
9990,0,3,Rev. James Thompson,male,24.0,0.0,0.0,CA 9778,39.12,,C
7621,1,2,Capt. Albert Wilson,male,37.0,0.0,0.0,SC/Paris 4239,,,S
9173,0,3,Miss. Dorothy Davis,male,42.0,0.0,,SC/AH 6370,2.59,,S
13143,0,3,Mrs. Grace Lewis,male,27.0,0.0,0.0,LINE 4324,8.99,A137,S
10513,0,3,Countess. Evelyn Wilson,male,37.0,0.0,0.0,A/5 7479,15.61,B12,S
794,0,3,Dr. Arthur Martinez,male,14.0,0.0,0.0,LINE 4169,10.81,A19,S
7846,0,2,Rev. Joseph Johnson,female,42.0,0.0,2.0,SC/AH 6266,4.09,,S
6075,0,3,Major. Richard Robinson,male,51.0,0.0,1.0,A/4 2929,11.8,,S
9713,0,3,Miss. Anna Martin,male,43.0,0.0,0.0,CA 7852,347.01,,C
14130,1,3,Col. Fred Smith,female,15.0,1.0,3.0,SC/Paris 6989,26.26,B140,S
1899,0,1,Dr. John Thomas,male,30.0,0.0,0.0,A/S 9488,6.73,C64,S
1363,0,3,Mrs. Alice Smith,female,19.0,1.0,0.0,A/S 6029,33.1,F68,S
9749,1,3,Ms. Evelyn White,male,39.0,0.0,1.0,C.A 6258,15.86,,S
7288,0,3,Dr. John Thomas,male,53.0,0.0,1.0,PC 5123,9.83,,S
6449,1,2,Lady. Margaret Thompson,female,34.0,2.0,0.0,A/5 8823,38.06,C75,S
6792,0,3,Countess. Edith Thompson,male,53.0,0.0,1.0,PC 3950,,,S
9160,0,3,Ms. Mildred Johnson,male,17.0,1.0,0.0,PC 7305,13.69,D150,S
1336,0,2,Col. William Thompson,male,35.0,0.0,0.0,SC/Paris 4764,5.48,,S
9300,0,3,Lady. Edith Robinson,male,29.0,1.0,0.0,SC/AH 2046,5.42,,C
10969,1,2,Capt. Louis Jackson,female,9.0,0.0,0.0,SOTON/OQ 5441,17.23,,C
10313,1,1,Dr. Samuel Garcia,female,10.0,0.0,0.0,W./C 9379,77.03,A11,S
434,1,2,Miss. Marie Harris,female,23.0,1.0,0.0,LINE 7600,,,S
306,0,3,Lady. Rose Martin,male,48.0,2.0,1.0,STON/O2 6812,9.05,,S
13586,1,3,Major. Henry Lewis,female,47.0,1.0,1.0,PP 7406,5.94,,C
12829,0,2,Mrs. Elizabeth Lewis,male,22.0,0.0,1.0,A/5 3035,155.15,,C
6875,0,2,Mr. Thomas Garcia,male,53.0,2.0,0.0,F.C.C 1955,32.35,,S
3839,0,3,Col. Arthur Thompson,male,24.0,0.0,1.0,C.A 6784,4.64,G71,S
6001,1,1,Major. Charles Robinson,male,25.0,1.0,0.0,CA 8633,7.19,A7,S
12422,0,2,Col. Henry Johnson,male,44.0,1.0,0.0,PP 7969,2.6,,S
14303,0,2,Mme. Margaret Clark,male,23.0,0.0,0.0,LINE 5727,6.11,E109,Q
12430,0,2,Mme. Grace Jackson,male,35.0,0.0,0.0,A/5 3457,10.9,D21,S
10285,1,2,Miss. Ruth Thompson,male,24.0,1.0,0.0,STON/O2 9247,5.07,E82,S
12022,1,3,Countess. Anna Rodriguez,male,13.0,0.0,0.0,STON/O2 5430,109.02,,S
12885,1,3,Mrs. Ethel Thomas,male,,0.0,0.0,C.A 3419,291.65,,S
4607,1,3,Capt. Robert Jackson,female,27.0,0.0,0.0,LINE 8183,42.32,,Q
13192,1,1,Major. Edward Thomas,male,20.0,1.0,0.0,SC/Paris 8150,2.32,F71,C
3523,0,3,Countess. Ethel Thompson,male,36.0,1.0,1.0,PC 4815,1.9,G76,S
10287,1,3,Col. Frank Lewis,female,7.0,1.0,0.0,W./C 9127,1.46,A56,S
9401,1,1,Major. Robert Robinson,female,7.0,1.0,0.0,SOTON/OQ 2875,4.35,G133,S
7030,0,3,Lady. Florence Rodriguez,male,34.0,1.0,0.0,PC 2904,94.51,,Q
2031,0,3,Mr. Fred Thomas,male,38.0,1.0,0.0,A/5 8253,43.45,,S
4546,0,3,Lady. Gladys Smith,male,36.0,1.0,0.0,A/S 3646,9.52,G89,S
13618,1,3,Col. Walter Robinson,male,28.0,0.0,0.0,SC/Paris 1557,16.64,,S
4107,1,2,Dr. Louis Martin,female,39.0,0.0,0.0,C.A 6136,169.58,,S
14848,0,3,Mme. Grace Johnson,male,13.0,1.0,0.0,SOTON/OQ 7111,14.95,,C
10902,1,3,Capt. Samuel Garcia,female,0.5,0.0,0.0,LINE 2677,111.03,,S
9132,1,3,Dr. William Martinez,male,23.0,0.0,0.0,C.A 2359,7.29,A139,S
5071,0,3,Mr. Samuel Miller,male,29.0,0.0,1.0,PC 1336,,,S
9461,1,1,Mme. Gladys Martin,female,33.0,0.0,0.0,SC/Paris 4954,2.88,,S
3023,0,3,Ms. Evelyn Anderson,female,27.0,0.0,1.0,LINE 7767,2.86,D18,C
13521,1,3,Mrs. Grace Jackson,male,33.0,1.0,0.0,PP 2418,53.89,,S
7127,1,2,Capt. Edward Clark,male,30.0,0.0,0.0,SC/Paris 3067,11.04,,Q
5157,0,3,Countess. Catherine Anderson,male,29.0,0.0,0.0,W./C 3650,43.56,F59,S
4425,1,2,Major. Charles Lewis,female,44.0,0.0,1.0,F.C.C 3461,10.25,,S
11255,1,1,Mme. Dorothy Clark,male,41.0,1.0,0.0,PC 9549,1.93,,Q
5539,0,3,Rev. David Smith,male,,1.0,1.0,SC/AH 3695,16.65,G149,S
2415,1,1,Dr. Walter Robinson,female,39.0,1.0,0.0,SC/Paris 5200,13.23,F137,S
3622,0,3,Capt. David Martinez,male,7.0,0.0,0.0,PC 7045,2.86,,S
8472,0,3,Mme. Elizabeth Harris,male,20.0,0.0,0.0,A/4 5964,7.84,,S
6542,1,3,Mrs. Helen Brown,female,0.5,0.0,1.0,A/S 1887,9.75,,S
4506,1,3,Mr. William Jackson,female,,0.0,0.0,SC/AH 2677,13.19,B85,Q
2169,1,1,Lady. Margaret Martin,male,35.0,0.0,2.0,A/5 7124,79.72,,S
10633,1,3,Col. David Lewis,female,38.0,2.0,0.0,SC/Paris 4104,26.5,B128,S
4645,0,3,Major. Walter Johnson,male,18.0,,0.0,STON/O2 2062,8.44,,S
3430,0,3,Dr. Henry Jackson,male,40.0,1.0,0.0,C.A 8336,19.03,,C
7582,0,3,Col. Charles Martin,male,38.0,2.0,,SC/Paris 9668,12.29,E145,S
8513,0,3,Col. James Davis,male,7.0,0.0,1.0,C.A 6981,37.24,F66,S
2861,0,3,Lady. Grace Rodriguez,male,30.0,2.0,0.0,SC/Paris 9328,18.79,,S
12650,0,3,Mr. Walter Miller,male,6.0,1.0,0.0,PP 6013,1.16,F9,S
82,0,3,Miss. Rose Jackson,male,0.5,0.0,0.0,F.C.C 6193,272.53,B84,S
12554,0,2,Capt. George Harris,male,,1.0,1.0,SC/Paris 2698,12.77,G139,C
10562,0,3,Mme. Catherine Rodriguez,female,40.0,2.0,0.0,SC/AH 1558,2.98,,Q
3081,0,3,Capt. William Davis,male,13.0,2.0,,F.C.C 3903,3.2,B124,S
2833,0,3,Mrs. Anna Harris,male,21.0,1.0,0.0,A/S 2910,9.62,B54,Q
2671,0,3,Lady. Frances Johnson,male,13.0,0.0,,PC 9970,6.38,,S
1919,1,3,Miss. Frances Clark,male,15.0,0.0,,A/4 1168,13.5,,S
14816,0,3,Mrs. Mildred Thomas,male,21.0,0.0,1.0,LINE 5405,1.49,D10,S
7292,0,2,Lady. Alice Robinson,male,25.0,1.0,0.0,LINE 1283,27.2,C49,S
4845,0,2,Ms. Mildred Robinson,male,19.0,1.0,1.0,A/4 7011,3.92,,S
8176,0,3,Ms. Marie Davis,male,48.0,0.0,0.0,SOTON/OQ 7308,5.2,,S
8120,0,2,Mr. Edward Rodriguez,female,45.0,0.0,1.0,F.C.C 9176,12.44,,S
7589,1,1,Mr. Harry Jackson,female,26.0,0.0,0.0,STON/O2 7126,5.34,,S
13433,1,3,Dr. William Garcia,female,37.0,0.0,0.0,A/S 4565,67.43,,S
13495,0,3,Mme. Anna Davis,male,27.0,2.0,0.0,STON/O2 8567,13.64,D97,C
6295,1,2,Mr. Richard Miller,male,13.0,0.0,1.0,LINE 5629,9.51,,S
1437,0,3,Major. James Wilson,male,0.5,1.0,0.0,SC/AH 8439,1.6,,S
11960,1,3,Dr. Fred Lewis,male,24.0,0.0,0.0,A/S 8293,26.74,,S
412,1,2,Countess. Elizabeth Taylor,female,17.0,1.0,1.0,A/S 5947,18.37,,C
12595,0,3,Mme. Alice Garcia,male,43.0,1.0,0.0,A/S 7591,62.6,F11,S
4819,1,3,Mr. James Martinez,female,19.0,0.0,0.0,SC/AH 7510,48.09,F28,S
5682,0,3,Mr. Albert Robinson,male,43.0,0.0,1.0,A/S 4820,30.41,D81,S
10879,0,2,Ms. Alice Garcia,male,24.0,1.0,0.0,W./C 9608,5.98,,S
12069,1,1,Rev. Arthur Garcia,male,49.0,1.0,0.0,CA 9054,22.54,C57,S
2605,0,3,Major. Robert Brown,male,21.0,1.0,0.0,STON/O2 7584,32.63,,S
8521,0,1,Countess. Elizabeth Jackson,male,23.0,0.0,1.0,SC/Paris 5317,5.11,,S
4057,0,2,Mrs. Dorothy Taylor,male,49.0,2.0,1.0,PC 1174,,,S
5614,0,3,Capt. George Thompson,male,33.0,1.0,0.0,F.C.C 9712,35.01,,S
9965,0,3,Mrs. Mary Brown,male,43.0,0.0,0.0,A/5 1728,17.6,E115,C
7681,1,3,Col. Frank Clark,female,63.0,0.0,0.0,LINE 6990,0.49,G119,S
1568,0,2,Countess. Evelyn Martin,male,0.5,1.0,0.0,SC/Paris 5628,49.9,A82,S
9026,0,3,Capt. James Martinez,male,30.0,0.0,1.0,SOTON/OQ 6373,3.63,,S
6791,1,3,Miss. Florence Wilson,female,47.0,1.0,0.0,CA 4562,3.96,,S
1060,1,2,Rev. Charles Jackson,female,15.0,2.0,1.0,SC/Paris 3489,,D7,S
13391,1,3,Rev. Henry Anderson,male,31.0,1.0,0.0,CA 9241,34.81,,S
7017,1,2,Dr. Fred Smith,male,43.0,0.0,0.0,SC/Paris 8109,512.0,,S
1422,0,3,Mr. Harry Johnson,male,8.0,0.0,0.0,STON/O2 7378,2.74,,S
2367,0,3,Lady. Florence Brown,male,14.0,0.0,0.0,PC 3890,24.85,A123,S
13994,0,3,Col. David Martinez,male,27.0,0.0,0.0,SOTON/OQ 2133,2.81,,S
13462,0,3,Dr. Fred Miller,female,43.0,0.0,0.0,A/S 5225,4.44,,Q
10385,0,3,Col. Joseph Martinez,male,,0.0,0.0,A/4 9817,4.54,,Q
5480,0,2,Major. George Smith,male,61.0,0.0,0.0,SC/AH 8815,6.92,,S
6125,0,3,Col. Joseph Taylor,male,33.0,0.0,0.0,SC/Paris 1286,8.55,,S
9349,1,1,Miss. Rose Clark,female,32.0,1.0,0.0,STON/O2 6410,65.17,,S
7946,0,1,Capt. Fred Johnson,female,46.0,,2.0,W./C 7948,70.11,,S
6215,1,3,Ms. Helen Clark,female,36.0,1.0,0.0,CA 7148,41.55,,S
11659,1,1,Rev. John Martin,female,30.0,1.0,0.0,A/S 7565,14.09,,S
5835,0,3,Capt. Walter Thomas,female,32.0,0.0,0.0,SC/Paris 8373,,,S
12080,0,1,Mr. Walter Miller,male,38.0,1.0,0.0,W./C 1239,7.37,,S
7282,1,3,Mr. Fred Clark,female,47.0,0.0,0.0,PP 4196,15.81,,Q
9423,0,3,Mrs. Alice Thomas,male,17.0,,0.0,SC/Paris 5367,33.0,C117,S
3320,1,3,Dr. Thomas Brown,female,32.0,,0.0,STON/O2 5107,3.23,,S
223,1,2,Mme. Dorothy Thompson,male,17.0,0.0,0.0,PC 1196,3.13,,S
7313,1,3,Major. John Robinson,female,52.0,1.0,1.0,C.A 6093,28.36,B98,S
6050,1,1,Dr. Richard Johnson,female,15.0,1.0,0.0,C.A 6254,2.82,,S
391,1,1,Mr. Albert Lewis,female,33.0,0.0,0.0,STON/O2 1951,3.47,C89,S
10668,1,3,Miss. Margaret Thompson,female,16.0,0.0,0.0,A/4 6882,8.08,G30,C
11338,0,2,Mme. Frances Brown,male,19.0,,1.0,A/5 1870,5.65,A34,S
6269,0,3,Dr. William Brown,male,37.0,1.0,,SC/Paris 5931,35.06,E91,S
14061,0,3,Mrs. Mary Smith,female,17.0,0.0,1.0,STON/O2 9507,12.39,,S
4080,0,1,Countess. Mary Wilson,male,22.0,1.0,0.0,SOTON/OQ 7019,20.18,,C
10590,0,1,Capt. William Taylor,male,26.0,0.0,1.0,SC/Paris 3525,,,S
5019,0,2,Lady. Dorothy Brown,male,31.0,0.0,0.0,A/S 9644,9.5,F1,C
4566,1,1,Dr. David Anderson,male,27.0,0.0,0.0,SOTON/OQ 3517,43.84,,S
137,1,3,Mr. Edward Brown,female,,1.0,1.0,A/S 9897,6.81,C112,C
7998,0,3,Col. George Thomas,male,35.0,0.0,1.0,C.A 3524,12.67,F1,S
